mediaName,relName,relationType
我最好的朋友江竹筠,丁柳元,主演
我最好的朋友江竹筠,宁敬武,导演
我最好的朋友江竹筠,田征,主演
为你而来,国家新闻出版广电总局电影卫星频道节目制作中心,制作
为你而来,北京新影联影业有限责任公司,发行
为你而来,福建省东宇影视有限公司,制作
为你而来,郑凯,主演
为你而来,福建恒业影业有限公司,发行
为你而来,台湾华映娱乐股份有限公司,制作
为你而来,瞿友宁,导演
为你而来,夏如芝,主演
为你而来,霍泥芳,主演
为你而来,林宗仁,主演
雨果,哥伦比亚影片公司,发行
雨果,派拉蒙影业公司,制作
雨果,Ascot Elite Entertainment Group ,发行
雨果,华夏电影发行有限责任公司,发行
雨果,Pinema ,发行
雨果,Eagle Films ,发行
雨果,Infinitum Nihil Production ,制作
雨果,萨莎·拜伦·科恩,主演
雨果,海伦·麦克洛瑞,主演
雨果,迈克尔·斯图巴,主演
雨果,理查德·格雷弗斯,主演
雨果,弗朗西斯·德·拉·图瓦,主演
雨果,艾米莉·莫迪默,主演
雨果,露西·斯卡菲,主演
雨果,阿沙·巴特菲尔德,主演
雨果,克里斯托弗·李,主演
雨果,本·金斯利,主演
雨果,马丁·斯科塞斯,导演
雨果,雷·温斯顿,主演
雨果,科洛·格蕾斯·莫瑞兹,主演
雨果,迈克尔·皮特,主演
雨果,裘德·洛,主演
潜艇总动员2,深圳市环球数码影视文化有限公司,制作
潜艇总动员2,谭轶心,导演
醉后一夜,朱雨辰,主演
醉后一夜,华夏电影发行有限责任公司,发行
醉后一夜,张静初,主演
醉后一夜,北京新浪互联信息服务有限公司,制作
醉后一夜,北京多声部影视文化有限公司,制作
醉后一夜,正在文化传媒（北京）有限公司,制作
醉后一夜,余文乐,主演
醉后一夜,周俊伟,主演
醉后一夜,尹志文,导演
醉后一夜,阎汶宣,主演
醉后一夜,曾国祥,导演
醉后一夜,林宥嘉,主演
超蛙战士之威武教官,徐克,导演
超蛙战士之威武教官,彭博,主演
超蛙战士之威武教官,上海河马动画设计股份有限公司,制作
超蛙战士之威武教官,上海视金石动画有限公司,制作
超蛙战士之威武教官,夏磊,主演
超蛙战士之威武教官,王肖兵,主演
超蛙战士之威武教官,樊俊航,主演
超蛙战士之威武教官,谢添天,主演
超蛙战士之威武教官,海帆,主演
超蛙战士之威武教官,冯骏骅,主演
超蛙战士之威武教官,桂楠,主演
超蛙战士之威武教官,鬼月,主演
超蛙战士之威武教官,徐敏,主演
超蛙战士之威武教官,沈达威,主演
超蛙战士之威武教官,李丹青,主演
超蛙战士之威武教官,翟巍,主演
超蛙战士之威武教官,刘彬,主演
热爱岛,宋佳,主演
热爱岛,星光联盟文化发展（北京）有限公司,发行
热爱岛,北京圣视锦麟国际影视文化有限公司,制作
热爱岛,太阳娱乐文化有限公司,制作
热爱岛,任达华,主演
热爱岛,吴镇宇,主演
热爱岛,甘国亮,导演
热爱岛,张震,主演
热爱岛,黄维德,主演
热爱岛,陈冲,主演
热爱岛,沈芳熙,主演
热爱岛,文咏珊,主演
跑出一片天,杜淳,主演
跑出一片天,胡静,主演
跑出一片天,何晟铭,主演
跑出一片天,杨阳,主演
跑出一片天,蘭发行团队,发行
跑出一片天,田亮,主演
跑出一片天,戚薇,主演
跑出一片天,刘璇,主演
跑出一片天,李远,导演
跑出一片天,北京安石英纳影视文化有限公司,发行
跑出一片天,北京龙腾艺都文化传媒有限公司,发行
跑出一片天,欢瑞世纪影视传媒股份有限公司,制作
跑出一片天,欢瑞世纪影视传媒股份有限公司,发行
跑出一片天,一九零五（北京）网络科技有限公司,制作
跑出一片天,曲双双,主演
跑出一片天,许嵩,主演
跑出一片天,常铖,主演
跑出一片天,麦咏麟,导演
跑出一片天,贺小语,主演
跑出一片天,苗雅宁,主演
跑出一片天,樊少皇,主演
三十七,刘晓庆,主演
三十七,星美(北京)影业有限公司,制作
三十七,星美(北京)影业有限公司,发行
三十七,杨采妮,主演
三十七,香港电影发展基金,制作
三十七,林妙可,主演
三十七,美纳影视有限公司,制作
三十七,陈国新,导演
三十七,孙艺峰,主演
白雪公主之魔镜魔镜,Ascot Elite Entertainment Group ,发行
白雪公主之魔镜魔镜,华夏电影发行有限责任公司,发行
白雪公主之魔镜魔镜,Tanweer Films ,发行
白雪公主之魔镜魔镜,Pinema ,发行
白雪公主之魔镜魔镜,罗格影业,发行
白雪公主之魔镜魔镜,Golden Village Pictures ,发行
白雪公主之魔镜魔镜,Mongkol Major ,发行
白雪公主之魔镜魔镜,Noori Pictures ,发行
白雪公主之魔镜魔镜,内森·连恩,主演
白雪公主之魔镜魔镜,梅阿·温宁翰,主演
白雪公主之魔镜魔镜,艾米·汉莫,主演
白雪公主之魔镜魔镜,塔西姆·辛,导演
白雪公主之魔镜魔镜,阿历克斯·伊万诺维奇,主演
白雪公主之魔镜魔镜,朱莉娅·罗伯茨,主演
白雪公主之魔镜魔镜,弗兰克·维尔克,主演
白雪公主之魔镜魔镜,杰西·韦弗,主演
白雪公主之魔镜魔镜,肖恩·宾,主演
白雪公主之魔镜魔镜,丽莎·罗伯茨·吉莲,主演
白雪公主之魔镜魔镜,迈克尔·勒纳,主演
白雪公主之魔镜魔镜,亚当·布切,主演
白雪公主之魔镜魔镜,莉莉·科林斯,主演
白雪公主之魔镜魔镜,马丁·科勒巴,主演
神奇海盗团,Columbia Pictures ,发行
神奇海盗团,阿德曼动画公司,制作
神奇海盗团,索尼发行公司,发行
神奇海盗团,Sony Pictures Entertainment (SPE) Worldwide Acquisitions Group ,发行
神奇海盗团,伊梅尔达·斯汤顿,主演
神奇海盗团,马丁·弗瑞曼,主演
神奇海盗团,杰夫·纽威特,导演
神奇海盗团,拉塞尔·托维,主演
神奇海盗团,布莱丹·格里森,主演
神奇海盗团,休·格兰特,主演
神奇海盗团,大卫·田纳特,主演
神奇海盗团,安东·尤金,主演
神奇海盗团,萨尔玛·海耶克,主演
神奇海盗团,阿什丽·詹森,主演
神奇海盗团,彼得·洛伊德,主演
神奇海盗团,彼得·洛伊德,导演
神奇海盗团,杰里米·皮文,主演
神奇海盗团,兰尼·亨利,主演
幸福成本,高虎,主演
幸福成本,梁镜珂,主演
幸福成本,王德立,主演
幸福成本,潘星谊,主演
幸福成本,赵小鸥,导演
画圣,中视翰林（北京）国际影视策划有限公司,制作
雅典娜：无间谍局,郑雨盛,主演
雅典娜：无间谍局,崔始源,主演
雅典娜：无间谍局,金泰勋,导演
雅典娜：无间谍局,金民钟,主演
雅典娜：无间谍局,车胜元,主演
雅典娜：无间谍局,李智雅,主演
雅典娜：无间谍局,秀爱,主演
雅典娜：无间谍局,金英俊,导演
第一次,安乐影片有限公司,制作
第一次,国家新闻出版广电总局电影卫星频道节目制作中心,制作
第一次,江珊,主演
第一次,杨颖,主演
第一次,田原,主演
第一次,白百何,主演
第一次,安乐（北京）电影发行有限公司,发行
第一次,万诱引力电影公司,制作
第一次,赵英俊,主演
第一次,北京数字印象文化传播有限公司,制作
第一次,北京喜洋洋联盟影视文化有限公司,制作
第一次,赵树海,主演
第一次,赵又廷,主演
第一次,韩焱,导演
第一次,吴晓亮,主演
第一次,袁咏琳,主演
第一次,黄轩,主演
笔仙惊魂,北京今典影业有限公司,发行
笔仙惊魂,柴碧云,主演
笔仙惊魂,何杜娟,主演
笔仙惊魂,王一,主演
笔仙惊魂,关尔,导演
笔仙惊魂,北京泽西年代影业有限公司,制作
笔仙惊魂,翟文斌,主演
笔仙惊魂,午马,主演
百万巨鳄,林雪,主演
百万巨鳄,郭涛,主演
百万巨鳄,方青卓,主演
百万巨鳄,熊欣欣,主演
百万巨鳄,李勤勤,主演
百万巨鳄,石兆琪,主演
百万巨鳄,华夏电影发行有限责任公司,发行
百万巨鳄,王劲松,主演
百万巨鳄,蒲巴甲,主演
百万巨鳄,北京光线影业有限公司,发行
百万巨鳄,华强方特影业投资有限公司,制作
百万巨鳄,北京歌亮传媒有限公司,制作
百万巨鳄,乔尼影视（上海）有限公司,制作
百万巨鳄,徐熙媛,主演
百万巨鳄,丁嘉力,主演
百万巨鳄,侯传杲,主演
百万巨鳄,林黎胜,导演
宝岛双雄,上海电影股份有限公司影视发行分公司,发行
宝岛双雄,夏雨,主演
宝岛双雄,邓家佳,主演
宝岛双雄,蘭发行团队,发行
宝岛双雄,房祖名,主演
宝岛双雄,三和娱乐国际有限公司,制作
宝岛双雄,山水国际娱乐股份有限公司,制作
宝岛双雄,北京盛世和映影视文化有限公司,制作
宝岛双雄,北京东方画面影视文化有限公司,制作
宝岛双雄,珠江电影集团有限公司,制作
宝岛双雄,发行工作室（香港）有限公司,制作
宝岛双雄,珠江影业传媒股份有限公司,发行
宝岛双雄,詹雅文,主演
宝岛双雄,张训玮,主演
宝岛双雄,张训玮,导演
宝岛双雄,张菲,主演
宝岛双雄,张子庭,主演
宝岛双雄,蓝钧天,主演
宝岛双雄,黄精一,主演
宝岛双雄,池静依,主演
宝岛双雄,陈汉典,主演
四戒,刘桦,主演
四戒,大地时代电影文化传播(北京)有限公司,制作
四戒,大地时代电影文化传播(北京)有限公司,发行
四戒,冯雷,主演
四戒,董立范,主演
四戒,陈鸿梅,主演
四戒,中影新锐（北京）影视文化发展有限公司,制作
四戒,马侃,导演
四戒,边原,主演
四戒,江易珈,主演
四戒,蒋可,主演
四戒,王萌悦,主演
四戒,王水林,主演
四戒,王冕,主演
马达加斯加3,派拉蒙影业公司,发行
马达加斯加3,United International Pictures (UIP) ,发行
马达加斯加3,美国梦工厂影片公司,制作
马达加斯加3,Forumcinemas ,发行
马达加斯加3,布莱恩·科兰斯顿,主演
马达加斯加3,埃里克·达尼尔,导演
马达加斯加3,汤姆·麦克格雷斯,主演
马达加斯加3,汤姆·麦克格雷斯,导演
马达加斯加3,萨莎·拜伦·科恩,主演
马达加斯加3,杰西卡·查斯坦,主演
马达加斯加3,大卫·休默,主演
马达加斯加3,塞德里克·凯尔斯,主演
马达加斯加3,本·斯蒂勒,主演
马达加斯加3,马丁·肖特,主演
马达加斯加3,约翰·迪·玛吉欧,主演
马达加斯加3,安迪·里查克,主演
马达加斯加3,帕兹·维嘉,主演
马达加斯加3,康拉德·弗农,导演
马达加斯加3,克里斯·洛克,主演
马达加斯加3,弗兰西斯·麦克多蒙德,主演
马达加斯加3,贾达·萍克·史密斯,主演
你听我跟你说,孔令晨,导演
你听我跟你说,谭琛,导演
致命怪谈,北京汉腾格里影视文化交流有限公司,制作
致命怪谈,刘青,主演
致命怪谈,北京开启者文化传媒有限公司,发行
致命怪谈,北京光影魔方文化传媒中心,制作
致命怪谈,魏建云,主演
致命怪谈,依平,导演
致命怪谈,苏婷,主演
致命怪谈,周浩东,主演
致命怪谈,赵婷婷,主演
杨梅洲,九州中原数字电影院线有限公司,制作
杨梅洲,北京老虎数字传媒有限公司,制作
杨梅洲,陈卓,导演
杨梅洲,尹雅宁,主演
杨梅洲,吴冰滨,主演
杨梅洲,李强,主演
大山里的孩子,中视傲然（北京）国际文化传媒有限公司,制作
半夜不要照镜子,北京新影联影业有限责任公司,发行
半夜不要照镜子,周亚平,主演
半夜不要照镜子,牛朝阳,导演
半夜不要照镜子,张钧涵,主演
半夜不要照镜子,一九零五（北京）网络科技有限公司,制作
半夜不要照镜子,浙江东阳四月天影视文化有限公司,发行
半夜不要照镜子,北京东方歌典文化传播有限公司,制作
半夜不要照镜子,刘静怡,主演
半夜不要照镜子,及莉,主演
半夜不要照镜子,徐汶萱,主演
半夜不要照镜子,李曼筠,主演
半夜不要照镜子,苏悦华,主演
半夜不要照镜子,姜梦茹,主演
半夜不要照镜子,关智斌,主演
海洋天使,烟台市广播电视台,制作
饥饿游戏,华夏电影发行有限责任公司,发行
饥饿游戏,Tanweer Films ,发行
饥饿游戏,Cathay-Keris Films ,发行
饥饿游戏,狮门影业公司,制作
饥饿游戏,狮门影业公司,发行
饥饿游戏,Spentzos Films ,发行
饥饿游戏,Eagle Films ,发行
饥饿游戏,Forum Hungary ,发行
饥饿游戏,Mongkol Major ,发行
饥饿游戏,Noori Pictures ,发行
饥饿游戏,Warner Bros. Pictures International ,发行
饥饿游戏,伊丽莎白·班克斯,主演
饥饿游戏,唐纳德·萨瑟兰,主演
饥饿游戏,利亚姆·海姆斯沃斯,主演
饥饿游戏,托比·琼斯,主演
饥饿游戏,乔什·哈切森,主演
饥饿游戏,伊莎贝拉·弗尔曼,主演
饥饿游戏,斯坦利·图齐,主演
饥饿游戏,加里·罗斯,导演
饥饿游戏,伍迪·哈里森,主演
饥饿游戏,蓝尼·克罗维兹,主演
饥饿游戏,韦斯·本特利,主演
饥饿游戏,詹妮弗·劳伦斯,主演
上帝的诊疗簿,东宝株式会社,制作
上帝的诊疗簿,东宝株式会社,发行
上帝的诊疗簿,吉濑美智子,主演
上帝的诊疗簿,朝仓亚纪,主演
上帝的诊疗簿,西冈德马,主演
上帝的诊疗簿,原田泰造,主演
上帝的诊疗簿,宫崎葵,主演
上帝的诊疗簿,加贺麻理子,主演
上帝的诊疗簿,柄本明,主演
上帝的诊疗簿,深川荣洋,导演
上帝的诊疗簿,樱井翔,主演
上帝的诊疗簿,池胁千鹤,主演
上帝的诊疗簿,要润,主演
上帝的诊疗簿,冈田义德,主演
查无此人,于小伟,主演
查无此人,乔任梁,主演
查无此人,龙腾艺都（北京）影业投资有限公司,发行
查无此人,恒大影视策划公司,发行
查无此人,北京大鱼华泽影视文化有限公司,制作
查无此人,北京五洲佳世传媒广告有限公司,制作
查无此人,北京壹玖柒玖文化传媒有限公司,制作
查无此人,周中和,主演
查无此人,罗家英,主演
查无此人,邬君梅,主演
查无此人,刘南希,主演
查无此人,王永泉,主演
查无此人,李洪权,主演
查无此人,朱敏江,导演
查无此人,郭译文,主演
查无此人,白金铂,主演
蓝调海之恋,黄海冰,主演
蓝调海之恋,王庆祥,主演
蓝调海之恋,于洋,主演
蓝调海之恋,韩栋,主演
蓝调海之恋,卧虎藏龙国际文化传媒（北京）有限公司,发行
蓝调海之恋,北京元之真影视文化发展有限公司,制作
蓝调海之恋,郑真,导演
蓝调海之恋,王晓,主演
蓝调海之恋,张如意,主演
蓝调海之恋,李芯逸,主演
蓝调海之恋,王婧娈,主演
蓝调海之恋,骆达华,主演
蓝调海之恋,刘恩佑,主演
2012喜上加喜,张坚庭,主演
2012喜上加喜,玛莉亚,主演
2012喜上加喜,余慕莲,主演
2012喜上加喜,麦长青,主演
2012喜上加喜,孟瑶,主演
2012喜上加喜,梁小冰,主演
2012喜上加喜,张馨予,主演
2012喜上加喜,邵氏兄弟（香港）有限公司,制作
